,0,1,2,3,4,5,6,7,8,9,10,11
19,-3.5072498,2.8435817,-0.9802549,-2.7572775,15.693681,-1.1105046,-4.8439026,-4.992178,-6.273229,0.7796231,-1.8904016,-4.602195
20,-0.8406795,2.738871,10.426363,3.712714,0.18922237,0.9400357,0.70816755,-5.309903,-7.175475,-6.5943933,-4.2571087,-4.506813
21,-2.820582,4.2397213,12.42982,4.81793,2.5438068,2.695404,0.7183162,-5.757986,-7.8218527,-7.653615,-5.7759857,-5.825437
22,-0.39876902,3.4390986,11.644934,3.7216518,-0.1790712,-0.5445534,0.7858576,-6.531925,-8.708799,-7.64569,-4.661807,-5.4257894
23,-2.740793,3.3610332,6.9559374,13.197923,-2.1564028,-2.2843697,5.8146467,-6.439792,-9.410707,-7.1904516,-5.1151233,-5.625267
24,-2.8600006,-4.3333726,-2.444184,-7.0822835,0.2668239,1.200775,-11.151056,-4.7284446,-6.2413416,4.9269056,15.938396,-4.89104
25,-2.5834959,-3.654961,-2.3802798,-3.9466424,1.7874206,18.399384,-8.074171,-3.0711513,-3.0406697,-0.14770234,2.158181,-3.1328306
26,-3.6319702,2.785912,-0.800614,-4.9353185,19.655792,-1.9008019,-7.042955,-6.1946526,-7.3995123,0.634297,-2.2592573,-5.1238728
27,-1.9464965,2.2663844,0.5721494,-1.5903871,10.44953,-1.4977155,-2.9839888,-4.2164283,-5.117033,-0.34731674,-2.0365984,-3.3443346
28,0.02946639,6.3361416,19.573526,6.7693768,-0.7842182,-2.4088948,1.0212052,-11.344538,-14.739946,-13.026996,-7.2677236,-9.03339
29,-3.003848,3.0121071,-0.4697169,-1.828868,12.8923,-1.1248949,-3.3184507,-4.444943,-5.4443064,0.33576268,-1.9953249,-3.882934
30,-2.0411053,2.04947,-0.12528712,-1.2502797,9.616552,-1.1829777,-2.196531,-3.4541416,-4.0760775,-0.23223424,-1.6555054,-3.0317914
31,-1.8371725,3.1451252,0.50694615,-1.1033294,8.756556,-1.3338783,-2.1370463,-3.6634896,-4.5078354,-0.3179587,-1.9475121,-2.6779418
32,-2.693234,4.3278317,5.4974394,7.51364,-1.1133733,-2.950749,10.603216,-7.1203213,-8.792906,-6.875108,-5.297335,-4.4995065
33,-3.4026802,3.1765065,12.597525,4.171388,2.4353504,2.9591928,1.0117905,-5.3725166,-5.8850994,-7.512616,-5.64505,-5.798498
34,-3.4811754,3.3422782,11.563495,3.508388,3.0438719,2.8501563,0.64223295,-4.9429917,-5.3898983,-6.9009914,-5.3172574,-5.4110227
35,-3.0793302,2.565335,-0.24816155,-3.5862882,16.911898,-1.9445989,-5.1488132,-5.6785603,-6.8871098,0.045624018,-2.5164278,-4.803918
36,-1.9874303,3.1963882,0.13980594,-0.89562035,9.171412,-1.7049489,-1.5230505,-3.8361044,-4.480898,-0.42562926,-2.1131885,-2.8890104
37,-4.93765,3.9611614,-0.61363244,-3.2269697,20.262798,-2.283718,-4.592192,-6.748319,-8.015242,-0.0748713,-2.7953932,-6.2964563
38,-2.6486192,1.5284814,3.674564,7.9272456,0.95834374,0.44836393,2.833287,-3.7742953,-5.5709987,-3.4345639,-3.2826862,-3.754696
39,0.011207014,1.3573979,5.5098205,1.5613661,-0.08015404,0.33677083,-0.021275207,-2.8312516,-3.741817,-3.493352,-2.1182222,-2.2590442
40,-0.6507796,2.61752,10.1869335,3.7164464,-0.28291538,0.33350694,0.73372656,-5.4022036,-7.2063513,-6.582697,-4.024745,-4.593533
41,-2.932883,2.1026196,-0.7653955,-3.0686765,13.978493,-0.9705405,-4.600342,-4.1504126,-5.4452944,0.60140145,-1.7045677,-3.807979
42,-3.0927749,3.7793062,8.292715,14.719334,-2.0783925,-2.3124948,5.6532183,-7.1616783,-10.513546,-7.978999,-5.6857915,-6.465309
43,-3.2889268,-4.476307,-2.9568226,-4.915984,1.7637604,22.920364,-9.927391,-3.8924367,-3.7817197,-0.57925797,2.8476515,-3.951787
44,-0.14596629,2.8876383,9.872231,3.0191598,-0.18661319,-0.024589658,0.38566703,-5.3184175,-7.1937857,-6.441921,-3.840476,-4.251424
45,-3.45403,1.5767562,11.454635,4.23157,2.2673764,3.6485958,1.2219857,-4.620458,-5.2752466,-6.6441774,-5.135525,-5.188819
46,-3.7746837,5.670388,7.7340794,6.8374896,1.1373309,-1.0531561,5.014143,-5.20792,-6.062702,-6.109886,-5.416483,-4.690657
47,-2.0977387,3.8113909,0.49156058,-0.3396585,9.391731,-2.2846909,-0.92919445,-4.531111,-5.0820684,-1.1355497,-2.6146188,-3.2236946
48,-5.4821825,4.8154736,12.564203,6.3758383,3.4468975,1.8232749,5.659151,-6.6960335,-7.4444313,-8.059458,-7.6932387,-6.6060076
49,-2.105194,1.7433228,-0.50548387,-1.3822186,9.421106,-0.63722074,-2.8233464,-3.0470867,-3.7745275,0.45914477,-1.1689816,-2.8491352
50,-2.1492496,1.8048387,2.9695172,4.9358015,-0.23932427,-0.5635116,3.8527532,-2.7325115,-3.389021,-3.2063272,-2.6485407,-2.3492298
51,-2.3694253,1.8363975,8.281641,3.1132128,1.1647586,1.7938936,1.5654217,-3.7705917,-4.2437277,-4.937317,-3.7815893,-3.84564
52,-1.8030014,2.4808822,-0.13732928,-0.87433493,8.731903,-1.2552927,-1.4744408,-3.3589144,-4.017812,-0.5345267,-1.8020834,-2.6748252
53,-2.4836178,2.40042,-0.6017903,-1.4260678,11.362137,-0.8657032,-3.0899782,-3.9339464,-4.703312,0.2559687,-1.6117756,-3.3661246
54,-2.0539188,3.1111963,0.83203995,-0.07168448,8.688257,-1.9362375,-0.8905689,-4.1520395,-4.710416,-1.0023917,-2.4089823,-3.0947313
55,-2.0496542,0.88559717,9.291784,3.4170268,0.8002775,1.7297115,0.20700192,-3.599636,-3.7478054,-5.549633,-3.6248977,-4.1485343
56,-1.9286969,2.2776222,-0.52852005,-1.5326293,9.198782,-0.74812794,-2.6954134,-3.0518744,-4.032006,0.23320234,-1.4727751,-2.5445557
57,-3.8483768,-4.952929,-3.3705425,-5.969739,1.557547,16.061598,-10.612999,-3.8287728,-4.474145,2.6268415,6.866253,-4.4948745
58,-2.640247,2.317414,-0.5228647,-2.1700242,12.023066,-0.48288125,-3.822969,-3.694622,-5.1158075,0.49003965,-1.6341606,-3.339531
59,-1.4331381,0.046319783,7.99489,2.1507792,0.6736139,1.9002876,-0.5778531,-2.953639,-2.896923,-4.542502,-2.7149558,-3.330318
60,-0.6783754,1.9116119,6.31433,2.3624992,0.13392249,0.8358348,0.80065405,-3.2906435,-4.4054556,-4.0644846,-2.7119756,-2.717301
61,-2.0515013,1.8607184,-0.59591985,-1.3684993,9.095382,-0.7378568,-2.6162562,-3.001899,-3.639377,0.21546492,-1.2572662,-2.5937188
62,-2.3722186,1.9135933,-0.67403233,-2.0407367,10.96318,-0.18573326,-3.7398064,-3.186611,-4.5040894,0.56588066,-1.4236877,-2.934325
63,-2.2384057,-3.7473774,-2.7028317,-4.3856587,1.4183519,18.678177,-8.435883,-3.603682,-3.3810925,-0.6310763,2.7390904,-2.9344306
64,-2.3405209,1.658244,8.62014,2.204084,2.0092318,2.080552,0.112125516,-3.4515727,-3.4407134,-5.0233703,-3.4643278,-3.9017801
65,-3.080491,1.2481053,10.872198,4.4191513,1.764471,2.8115423,0.5611476,-4.3075886,-4.73808,-6.2090006,-4.559026,-5.1531715
66,-2.232849,2.3721805,-0.5598801,-1.9915544,11.595264,-1.5916646,-3.221689,-4.1367035,-4.9379086,-0.2957852,-1.4631449,-3.4094636
67,-4.013198,2.4427395,12.38722,4.187139,3.4707644,3.6967838,1.0965797,-5.3303704,-5.866041,-7.4595785,-5.704364,-6.180298
68,-2.4225922,-3.6125298,-2.312507,-3.8913703,1.2481531,17.397804,-7.5606365,-2.9968457,-2.5787337,-0.6146616,2.1310747,-2.9436934
69,-1.8365183,1.7153101,0.19075811,-1.5547891,9.182733,-0.4568774,-2.928825,-3.156333,-4.269078,0.033744156,-1.4572607,-2.7472181
70,0.06868392,3.8181446,9.341151,3.3410592,0.0003681779,-1.3567483,0.64834887,-5.6026316,-7.582261,-6.35567,-3.7229605,-4.3810997
71,-0.03994155,1.9857863,8.189635,2.4707232,0.008205518,0.41358995,0.047548592,-4.2455487,-5.94808,-5.18149,-3.020237,-3.456828
72,-2.6119945,-3.8089285,-2.5340958,-4.4306397,1.7080942,19.817001,-8.655741,-3.547159,-3.3416343,-0.47094318,2.5725129,-3.3484054
73,-1.6846459,0.32894292,8.055822,2.2590532,0.87442154,1.740233,-0.2506485,-2.9689445,-2.7639527,-4.5188565,-2.849904,-3.5587254
74,-3.1351767,1.18696,11.900253,3.3866286,2.3054872,3.8502483,0.17756712,-4.6463547,-4.7441773,-6.671961,-4.6322184,-5.3326225
75,-6.1711826,3.1547213,0.5464799,-2.4733233,16.52716,-0.15134323,-3.3165817,-4.606804,-6.14854,0.4103104,-2.6788058,-5.78488
76,-1.9662989,1.0176916,8.249931,2.1161625,1.4931116,2.3795798,-0.0291152,-3.1976507,-3.0492702,-4.5961537,-3.1558018,-3.6839366
77,-2.0214,1.639775,-0.6482574,-1.4233558,9.131092,-0.2889636,-2.893413,-2.7992277,-3.7329373,0.34981623,-1.1609848,-2.58156
78,-2.4373913,-3.8330848,-2.1030133,-6.3505516,0.6070862,1.3443304,-9.857958,-3.90199,-5.2818046,4.353753,13.408435,-4.2838197
79,-2.880196,5.3184834,7.837732,3.2023807,1.8762977,-0.16857544,1.9342382,-4.100807,-3.8428814,-5.080248,-4.4069977,-3.8262413
80,-1.8285034,3.5537605,1.0422952,0.19772482,7.4166064,-1.9316294,-0.45806068,-3.879024,-4.3891993,-1.2808933,-2.5082085,-2.737044
81,-5.8876038,4.6107244,-1.3065393,-5.242656,27.912733,-3.7236738,-7.502158,-9.246856,-10.93096,-0.45542693,-2.9266686,-8.54812
82,-3.2019265,3.5860405,6.9489603,13.801737,-1.3170727,-2.3480275,5.6861277,-6.5657897,-9.529528,-7.249875,-5.4830627,-5.8241014
83,-0.9728571,5.6212244,2.806841,2.983194,0.040665448,-2.078723,2.5640118,-3.286492,-4.3534923,-3.3555002,-2.5060055,-1.9914261
84,-3.1040154,2.1744382,-0.1600712,-1.5285578,10.935696,-0.78641695,-2.4308264,-3.5096798,-4.4186726,0.09480351,-1.6108328,-3.5616832
85,-1.6490929,3.2294226,11.245625,4.3142242,-0.42479703,0.54052687,2.1615705,-6.3575664,-7.943035,-7.6295276,-4.9487686,-5.799194
86,-2.4892495,2.2126856,-0.5222077,-1.7896042,11.744165,-1.2039037,-3.0285516,-4.085369,-4.9466577,-0.0028301477,-1.611617,-3.489488
87,-4.050164,3.1169868,-1.3185852,-3.9229038,19.393103,-1.8676021,-5.8094864,-6.1726527,-7.52354,0.32386464,-2.0143623,-5.49606
88,-3.2043238,2.5502224,9.588289,2.5560696,2.6360445,2.0866559,1.2724497,-4.362525,-4.2234087,-5.550726,-4.292342,-4.6747975
89,-1.9097009,1.5109792,-0.4105242,-1.5371025,8.6722555,0.056809127,-3.1439588,-2.5785131,-3.5880537,0.51999265,-1.1306146,-2.390552
90,-1.4383432,1.371604,3.255789,6.440773,-0.8402871,-0.36638147,2.164245,-2.739961,-4.265483,-3.2117796,-2.2934964,-2.6008182
91,-2.6109328,-3.8462281,-2.482626,-4.32333,1.7990675,19.84171,-8.597727,-3.400969,-3.456645,-0.36739075,2.3587067,-3.3126583
92,-3.767733,4.495529,9.713661,3.398845,3.1310632,1.3487736,2.0657716,-4.8764963,-4.712745,-6.0054846,-5.056772,-4.970236
93,-0.4948732,1.7714405,7.988176,2.513338,0.1269981,1.2645762,0.17116871,-3.9807658,-5.397519,-5.007039,-3.1314223,-3.41439
94,-4.1485286,3.1936483,-0.7846709,-1.0073645,12.8207,0.14961839,-3.1205826,-3.561956,-5.0428753,0.7719945,-1.5226802,-4.268747
95,-1.5207839,1.1114248,3.2150354,6.220997,-0.656091,-0.18166469,1.8594489,-2.548941,-3.8252125,-3.1100698,-2.2542908,-2.4344075
96,-2.440243,1.1441655,9.494367,2.5119836,2.0113244,2.8798494,0.113698244,-3.682983,-3.9074476,-5.389351,-3.90978,-4.106536
97,-2.3743637,1.9167398,-0.64959466,-2.3370144,11.730227,-0.68503356,-3.8551483,-3.512896,-4.7968445,0.66357774,-1.5064151,-3.0802195
98,-3.4427207,3.1541722,-0.80612266,-2.5553792,16.177608,-1.6152194,-4.3635335,-5.5804296,-6.5774083,0.11174834,-2.1037874,-4.793834
99,-2.2155595,-2.7861342,-1.9435246,-3.3680089,0.95889544,9.626887,-5.972998,-2.2006593,-2.4285712,1.1934602,3.649194,-2.5770254
100,-4.3450284,2.342484,17.153297,4.67026,3.0052447,4.34859,0.44177246,-6.860209,-6.672242,-9.835621,-6.763809,-7.718271
101,-2.132046,-3.2037444,-2.194375,-3.4642286,1.0295602,16.120106,-6.9116087,-3.0404916,-2.8002036,-0.6413841,2.1646147,-2.6808996
102,-1.6204585,0.32714534,6.726963,2.976675,0.7468874,1.2684977,-0.009890318,-2.653577,-2.8830953,-3.9872017,-2.5608118,-3.1606433
103,-2.5455618,3.590126,-0.025534034,-1.1928097,12.504211,-1.9979925,-2.2719595,-5.061119,-5.7816334,-0.6657218,-2.578559,-3.9096553
104,-1.1752536,-2.4941506,-1.6056355,-4.0274715,0.8525382,0.47736865,-6.2120504,-1.6055089,-1.8866514,3.746755,6.2327394,-2.050752
105,-1.8886311,0.5301176,8.198816,2.248313,1.2545828,2.368288,-0.4548512,-2.9906874,-2.993612,-4.5889397,-2.9476936,-3.5743241
106,-1.7002826,-3.3021998,-1.3364011,-4.992336,2.1795168,3.5954528,-7.603228,-3.0425992,-4.2945547,3.5949037,7.9515343,-3.38268
107,-1.3890061,0.4627517,6.904821,1.6955822,0.9014658,1.5681639,-0.32840213,-2.6471136,-2.4744608,-3.897978,-2.3459084,-3.0771945
108,-1.9858904,0.7537456,8.021096,2.000169,1.5161171,2.222757,-0.059512734,-3.0802286,-3.0243134,-4.42852,-3.0474813,-3.6257834
109,-2.5991905,-3.7804303,-2.597096,-4.815508,0.58761334,7.1978993,-8.351558,-3.147693,-4.073646,3.0421238,8.838102,-3.5750723
110,-1.8951234,1.8645649,1.1240118,2.2659726,7.2208347,-0.9568237,-0.43122572,-4.089859,-5.220665,-1.112494,-2.351936,-3.3220873
111,-0.13626242,-4.0955462,-3.1056194,-4.609179,-0.6517383,-2.3424804,-6.267548,1.9087222,8.20434,-3.2468863,-2.3807302,1.2422258
112,-0.6606469,2.083377,7.5897927,2.8508875,-0.3497159,0.08188003,0.9652262,-4.0903587,-5.4341383,-5.074011,-3.169218,-3.591776
113,-2.227303,1.158964,7.4545684,3.1579552,0.78884506,1.1076035,1.835408,-3.52392,-3.5137792,-4.69871,-3.4050713,-3.604765
114,-2.7701695,-4.127575,-2.724172,-4.4063435,1.5957661,21.414785,-9.131947,-3.6265526,-3.558302,-0.80838156,2.7661827,-3.6157908
115,-0.5909512,-5.273059,-4.2200727,-6.1119165,-0.7869807,-2.8268883,-8.274032,2.514977,11.103199,-4.1704125,-2.882418,1.1523004
116,-2.9839327,2.8299282,10.154867,3.6154296,1.4581076,1.4169219,1.2760516,-4.522954,-4.5073214,-6.2732697,-4.473998,-4.9434423
117,-2.417117,1.1851019,7.203012,1.7325426,1.9270566,1.9763556,1.2982078,-3.2437086,-3.1826944,-4.0561604,-3.1742897,-3.5569634
118,-3.5778217,2.1847665,10.7677765,4.506795,2.5938218,2.960264,2.032758,-4.6803455,-5.5565023,-6.3838873,-5.4741282,-4.9904203
119,-2.8462007,-3.9555957,-2.8875623,-4.848421,1.2496401,12.531931,-8.424292,-3.0161996,-3.440133,2.1008534,5.368258,-3.348189
120,-1.0343511,4.1006055,14.751966,6.779441,-0.8940455,-0.061420918,1.6526251,-7.8452945,-10.456878,-9.65534,-5.8025436,-6.619461
121,-1.7238216,1.6399478,4.26184,7.5572295,-0.9620516,-0.45820308,2.5216618,-3.3982515,-5.139951,-4.0130353,-2.8296628,-3.2731762
122,-0.3624892,1.610044,6.2410874,2.7300446,-0.3230068,-0.2558253,1.4509997,-3.5594435,-4.793227,-4.291829,-2.7533953,-2.793274
123,-0.5992553,-6.021146,-4.654558,-6.96366,-0.869292,-3.2739391,-9.568346,2.8049219,12.633925,-4.8229127,-3.4778113,1.7489555
124,-2.9311962,3.6840825,10.296008,2.9374416,2.0233824,1.9370341,0.7172924,-4.5396676,-4.331477,-6.251871,-4.369012,-4.8238006
125,-1.3530722,-1.9100463,-1.1642871,-3.2946181,0.42630738,1.1268744,-5.022434,-2.2681036,-3.1638165,2.079389,7.394647,-2.3751924
126,-5.0203805,4.095621,-1.1949271,-3.7163844,22.198057,-2.8786397,-5.2329903,-7.504305,-8.872815,-0.33685517,-2.5573215,-6.839061
127,-1.4135029,0.72895247,7.5153875,2.8142047,0.83251905,1.3709309,-0.05383432,-3.0955124,-3.3212557,-4.4417534,-2.7943842,-3.245151
128,-1.7648876,2.5868106,6.237027,2.5394027,0.5212673,0.49525458,1.1345588,-3.0036964,-3.1732752,-4.0205345,-2.8402545,-3.011569
129,-3.1113448,4.502657,9.605974,3.3843067,2.187653,0.8987862,1.40952,-4.582781,-4.444251,-5.9468,-4.5623693,-4.690379
130,-2.7155712,1.8916919,10.645123,5.9850564,0.48492914,1.2890649,1.6943825,-5.003358,-5.566045,-6.904375,-4.821812,-5.193
131,-3.2535944,5.6181974,8.726649,3.4371505,2.7206273,0.5034241,1.7298449,-4.599648,-4.762615,-5.6698275,-4.8326855,-4.592581
132,-2.0143085,2.889305,-0.15183514,-0.9675504,10.161636,-1.7336876,-1.884363,-4.1305714,-4.6892743,-0.6401131,-2.0598485,-3.2224867
133,0.069293454,1.2230165,5.756278,1.7835615,-0.0283565,0.2826635,-0.055617392,-3.0425277,-4.257038,-3.7683818,-2.1920683,-2.4351091
134,-3.2109714,2.7499585,-0.4645269,-2.6552577,13.81241,-0.6782892,-4.320832,-4.202727,-5.6498446,0.58309066,-1.9710215,-3.8494852
135,-3.148991,2.652493,5.0553355,11.13555,-1.0868226,-0.83761156,4.5219383,-4.4331484,-6.500237,-5.592261,-4.2564387,-4.2769594
136,0.7283621,4.926122,16.13994,5.255125,-0.6842176,-2.438603,0.65253043,-9.559409,-13.098879,-10.830311,-5.9055614,-7.329717
137,-2.167386,0.5419867,9.321074,3.694036,0.84574753,1.8776585,0.15763587,-3.7219486,-3.7782423,-5.573661,-3.561923,-4.3020697
138,-2.6966386,3.227972,-0.13394248,1.841562,5.2482753,-0.028390437,0.3903711,-2.414079,-3.499456,-0.17308193,-1.4933019,-2.6577048
139,-5.4266486,3.346785,-1.024734,-2.6590154,17.117802,0.40570617,-5.0431685,-4.3124037,-6.295658,1.3766524,-1.7928959,-5.2254605
140,-2.0567274,1.5301569,6.551907,4.698839,0.26486653,0.40815392,1.7154949,-3.3490577,-3.9183183,-4.595677,-3.248056,-3.516486
141,-2.32654,1.1853381,7.974144,2.311234,1.7465622,2.3437147,0.08839339,-3.1546757,-3.2264693,-4.624892,-3.3615737,-3.9157774
142,-1.7584623,0.20385656,8.28866,2.3995593,0.9075186,2.0014477,-0.35593247,-3.1079047,-2.9666462,-4.7333612,-2.9335842,-3.5771146
143,0.038339257,3.438385,12.039029,3.5426548,0.04367444,-0.7649746,0.29049563,-6.758452,-9.217108,-7.744059,-4.408349,-5.3135567
144,-2.4444475,-3.4752045,-2.3123837,-3.6579976,1.3361471,18.222256,-7.7139807,-3.0606341,-2.9546218,-0.7183322,2.2917843,-3.0805361
145,-2.9205117,2.2062225,5.076847,8.701567,-0.49194995,-0.2736724,3.5458267,-3.7840054,-5.188831,-4.7294044,-3.8191686,-3.7954688
146,-2.5854826,3.0795972,6.6764445,3.9652894,0.96434975,-0.26795718,3.035102,-3.845788,-4.0237446,-4.7132535,-3.990539,-3.484946
147,-2.334426,1.1201578,6.4991527,4.8979177,0.44357833,0.8602705,1.6884555,-3.0923262,-3.561121,-4.348347,-3.3375769,-3.3944013
148,-1.9665605,1.1611868,8.341211,3.4737473,0.83091545,1.2825747,0.42939085,-3.5046518,-3.5537238,-5.1433163,-3.4329376,-3.8684373
149,-1.7344623,-0.049533576,9.844726,2.3847034,0.96310055,2.4386806,-0.9720269,-3.497581,-3.2606916,-5.6601405,-3.2030106,-4.1516147
150,-2.7309804,1.8719423,-0.4739592,-1.8783121,10.598324,0.06377411,-3.5006561,-2.9514215,-4.129417,0.7368742,-1.3025382,-2.8846495
151,0.54182106,7.115803,15.732046,4.6967387,0.17507264,-3.6056542,0.4933699,-10.104818,-13.451109,-10.656407,-6.0185356,-7.6871376
152,-3.683674,2.0983984,-0.6729261,-1.6535048,11.110718,0.50308204,-3.2912846,-2.7006376,-4.204878,1.0221903,-1.095428,-3.439583
153,-1.3411058,0.33282104,6.6689386,2.5481675,0.46042168,1.3170636,-0.24713299,-2.6187892,-2.679215,-4.0476713,-2.3436594,-3.0361724
154,-2.3442187,2.1493974,-0.46386552,-1.980487,10.902888,-0.48893923,-3.6034884,-3.3263452,-4.4734306,0.5566032,-1.5602951,-2.954094
155,-2.4600525,1.44491,4.987834,6.165605,0.19347192,0.38164315,2.012178,-2.871991,-3.9981923,-3.846217,-3.1076827,-3.2044039
156,-1.8567803,-2.7835739,-1.7092259,-2.9034038,1.0244733,14.672975,-6.114856,-2.544672,-2.5162778,-0.5964224,1.917695,-2.4716825
157,-3.6811614,3.5678344,11.621127,6.816969,0.8390625,0.6419579,2.6980867,-5.7494907,-6.227542,-7.7276397,-5.723396,-5.8527203
158,-2.877466,2.9511707,-0.04813677,1.0785764,6.524701,0.00766246,-0.4920749,-2.4649262,-3.3961027,-0.0062283576,-1.3462348,-2.637168
159,-1.0195944,-6.2294655,-5.0634136,-7.402974,-0.94101,-3.4452395,-10.0425625,2.9219794,13.704747,-4.9837,-3.3661697,1.2868294
160,-2.6881576,1.9124253,5.6137705,8.579142,-0.5679558,-0.18467593,3.0918207,-3.8477845,-5.217178,-4.95963,-3.8755085,-3.8557537
161,-0.14450204,-3.4100428,-3.0162292,-4.08022,-0.6067995,-2.3625538,-4.9143324,7.5563517,0.8935473,-2.0310302,-2.1016984,0.9247986
162,-2.061922,2.0492384,7.371755,2.023206,1.8957527,1.4404507,0.38294685,-3.1563392,-3.1711102,-4.330978,-3.2356248,-3.4237652
163,-2.1598332,0.95308954,10.501433,3.0313306,1.1433866,2.2329953,-0.22195804,-4.0374265,-3.849281,-6.010664,-3.7788446,-4.6238093
164,-3.2813303,2.5673199,-1.0263134,-2.4472055,13.791898,-0.5113206,-4.227783,-4.0626063,-5.4400086,0.66999805,-1.3878342,-3.916128
165,-0.78849894,2.9509141,6.785525,8.181353,-0.9174273,-2.8570535,2.9461398,-5.758782,-8.258618,-6.2593784,-4.044975,-4.3338385
166,-6.8115335,7.0444508,9.439381,10.166437,0.49229395,-2.3617036,15.11861,-8.699995,-10.002193,-8.713157,-8.860426,-6.894035
167,-2.1638708,0.7060339,9.347668,3.718742,0.84366876,2.0092416,0.33053905,-3.646059,-3.8918626,-5.5619965,-3.6642714,-4.1874576
168,-2.127644,2.7665615,5.1933117,3.6993797,0.934745,-0.28874806,2.1152582,-3.0499115,-3.4267385,-3.7278988,-3.1504226,-2.8125396
169,-1.2843103,0.8390629,7.5883317,2.7767599,0.46493262,1.4110868,0.035500824,-3.0633633,-3.2006483,-4.489649,-2.9042377,-3.3055744
170,-1.7642684,0.53988546,7.856717,2.5173597,0.99387634,1.7834616,-0.118836105,-3.0830138,-2.96776,-4.5135074,-2.8230648,-3.6096635
171,0.19228913,2.5571406,6.4940042,1.9653968,-0.052070223,-0.79654515,0.17710711,-3.7799768,-5.2165956,-4.3520823,-2.474294,-2.87615
172,0.20057315,3.5224612,12.25955,3.9598336,-0.4167705,-1.1058887,0.28821427,-6.880395,-9.467339,-8.045013,-4.491332,-5.4204416
173,-2.1300435,1.2311817,7.608158,4.069064,0.34028715,1.0030226,1.756225,-3.5482025,-3.9886348,-4.907203,-3.5839062,-3.728885
174,-2.3906946,3.1300504,0.0033667684,-2.8191943,13.944336,-2.0498884,-4.3416586,-5.060062,-6.1847267,-0.1645323,-2.3691287,-3.8427577
175,-1.9155142,1.9155431,-0.5518226,-1.7048852,9.824562,-1.0249805,-3.004121,-3.3243124,-4.0385213,0.14016539,-1.3183472,-2.7686262
176,-1.4482086,-0.015628725,7.5577607,2.260781,0.6211246,1.7546682,-0.514027,-2.7114482,-2.5527124,-4.33354,-2.4733136,-3.2401884
177,-3.0561664,3.4661956,-0.24202469,1.6885526,6.3969803,-0.13843523,0.10463538,-2.7172408,-3.8094487,-0.16880524,-1.5678599,-2.9105802
178,-3.9445143,2.2822514,8.742905,4.9692554,2.0838943,1.3387434,4.38083,-4.6365066,-5.2379107,-5.527811,-5.266236,-4.713163
