,0,1,2,3,4,5,6,7,8,9,10,11,12
40,-3.5399456,-2.9438097,-3.8795848,0.25172925,9.697678,1.884075,-0.76224416,2.7362113,0.19343486,-3.6519156,-3.5618446,-2.3690286,-3.9279065
41,-1.1344836,1.1534472,3.1724734,-0.004983306,-4.920908,-0.31160998,11.644315,-6.0782156,-4.538068,-2.1208668,-5.127496,-1.4897392,-2.3406959
42,-4.850823,-4.757682,-6.766925,2.3625371,6.05037,11.596296,0.024751186,-0.06665188,3.8433788,-5.6851983,-3.894516,-4.3958774,-6.0427847
43,-7.1357574,-0.47693765,7.141316,-3.6238723,-7.641878,-1.7697065,-0.85119575,20.398,-6.217284,-1.0756549,-4.6461754,6.720826,1.7981406
44,-3.3428335,-3.1317337,-4.152872,0.51626366,10.03697,1.9165721,-1.4105908,2.2370143,0.4197855,-3.999466,-3.527376,-2.4952793,-4.033987
45,-5.6679535,-4.5363283,-5.8694906,2.033967,11.515877,3.9625497,2.0310576,2.1634898,3.5134883,-5.3532515,-5.2235813,-4.5484643,-6.1552324
46,-4.535567,-3.9575346,-4.75957,2.6467404,6.169387,5.2960515,1.5949149,-0.5809417,5.3174853,-4.6306314,-3.4990594,-4.298403,-4.372302
47,-0.6903336,1.9573252,1.7379742,1.2345405,-5.9289904,0.76827013,14.753913,-8.438741,-3.704873,-2.4979405,-5.6466703,-4.605111,-5.1398973
48,-5.070456,-4.1292143,-4.8743854,2.155563,8.583781,3.539159,2.103274,0.4794616,4.668267,-4.7621374,-4.0216446,-4.519267,-4.891821
49,-1.0598257,1.7585506,2.5752149,0.82995206,-5.6953173,0.46720743,16.234365,-8.311952,-4.8094993,-2.702815,-6.1756816,-3.5486875,-4.439156
50,-5.0931396,-4.09526,-4.95203,3.586368,5.5894074,4.6183968,1.6834483,-1.0262634,7.7022014,-5.3813696,-3.6253407,-4.934284,-4.2718124
51,-4.103532,-3.3803797,-3.8729153,0.73242235,8.592264,2.661266,1.566086,1.2085019,2.6541228,-3.3631206,-3.5055594,-3.6170642,-4.3139706
52,-0.44970775,1.8888769,1.4600351,1.1065845,-5.398908,0.4893489,12.4249735,-7.3254128,-3.2025173,-2.022818,-4.912647,-4.054771,-4.5558114
53,-0.65476024,1.1813154,1.6303437,0.7014792,-4.068667,0.46097887,10.849316,-5.812293,-3.27967,-1.7227867,-4.090028,-2.7540228,-3.2369862
54,-0.7473153,1.8397946,1.6782086,1.2315654,-5.7811284,0.83789694,13.983301,-8.0992775,-3.412133,-2.3406613,-5.4184413,-4.486183,-4.9834404
55,-3.0004458,-2.518571,-2.7568564,-0.09113133,7.7169313,1.8680918,1.0787681,1.412589,0.44680583,-2.0047207,-2.5604978,-2.5029554,-3.4187365
56,-1.3756557,1.1784565,3.3450322,-0.23820823,-5.178265,-0.4520862,10.513212,-4.887368,-4.5835514,-2.0472333,-4.982051,0.1312691,-1.972594
57,-6.0896597,-0.7111831,7.244748,-3.1368306,-7.477858,-1.7528281,-0.66135377,14.352044,-6.648452,-1.9402914,-4.6253796,10.165816,2.095172
58,-2.033666,1.8635532,5.3442383,-1.034983,-7.6057296,-0.60733795,15.83036,-7.5130825,-7.613505,-2.8768377,-7.7126904,-0.07468796,-2.9037085
59,-3.9269812,-3.1848352,-3.786345,0.9861038,7.3849783,2.663282,1.678488,0.51245594,3.4508376,-3.4546783,-3.214432,-3.6453464,-3.967342
60,-4.150388,-3.4220014,-4.6077867,1.7346385,9.511755,2.524269,-0.07228112,1.8459249,2.0714781,-4.549575,-3.8817153,-3.1500564,-4.374406
61,-1.0126394,1.5403094,2.2850025,0.9483393,-5.2789927,0.6102433,15.080505,-7.7821884,-4.274466,-2.3178666,-5.3364954,-3.5991735,-4.3731833
62,-1.3202188,1.2754577,3.6832178,-0.695054,-5.1721926,-0.43012762,10.781263,-5.1080933,-5.1403084,-1.9500477,-5.1786747,-0.14135027,-1.926698
63,-5.6809587,-0.35850155,5.785653,-2.9555268,-6.3398285,-1.4522469,-0.97133076,16.469387,-5.1615896,-0.85865796,-3.7860026,5.577895,1.4347517
64,-5.1527305,-4.177543,-5.2243223,1.3569279,10.742353,3.5382159,2.3377283,1.6292017,3.2574973,-4.60486,-4.7988997,-4.3240476,-5.565572
65,-3.7904592,-3.1101918,-3.7474375,0.67224735,8.209425,2.3536756,1.4916682,1.7565043,1.9028997,-3.1075401,-3.5355432,-3.0025015,-4.0001183
66,-1.0822277,1.694247,3.2654872,0.24126983,-5.951036,-0.09386158,13.288544,-6.820303,-5.0878305,-2.309302,-5.765399,-1.5520915,-3.1900558
67,-5.882465,-4.4326043,-5.9782753,1.6258152,11.89163,4.168334,2.947134,2.078446,3.649964,-5.636681,-5.734885,-4.754253,-6.4391394
68,-6.0729856,-0.39439678,6.2164354,-3.0624397,-6.4967546,-1.5371108,-0.6679682,17.587677,-5.31551,-0.97658205,-4.0188866,5.6904616,1.468055
69,-1.3617212,1.318163,3.815387,-0.8436847,-5.1642613,-0.82883096,9.92845,-4.624712,-5.1771307,-2.0580673,-5.190153,0.55441725,-1.7091695
70,-4.053334,-3.949915,-4.9942994,0.42135763,12.592905,2.4790585,-2.0407898,2.695156,0.13052234,-5.0009685,-4.4617434,-2.9796937,-5.090192
71,-2.8801932,-2.6791494,-3.4494944,0.29087675,8.425512,1.7647656,-1.0478673,1.9927548,0.26507267,-3.2678635,-2.9006267,-2.010648,-3.3945286
72,-5.0685835,-0.27884257,5.4073305,-2.689313,-5.8353295,-1.4631562,-0.7208261,14.705799,-4.8186264,-0.9454488,-3.5129828,5.3862176,1.420107
73,-5.337957,-4.2159348,-5.105507,2.234473,8.909699,3.9805305,1.831573,0.15331042,5.523282,-4.946681,-4.128209,-4.8526,-5.124386
74,-5.415589,-4.561206,-5.5010343,1.863649,11.1915455,3.6100457,2.132719,1.7028867,3.2749627,-4.904409,-4.7445617,-4.526372,-5.812025
75,-2.0380914,0.8696399,1.8686148,1.5118686,-5.0876517,1.3519602,18.652582,-9.202945,-2.5682163,-3.1728172,-6.3274217,-5.0257263,-5.0788617
76,-4.4937506,-3.7046225,-4.5517335,2.8144774,7.7849975,3.0519762,1.545471,0.48395255,4.1445465,-4.45514,-3.560104,-4.0172367,-4.424652
77,-0.78948,1.3953354,1.8368907,0.43978137,-4.104685,0.41579163,11.015074,-5.570072,-3.398837,-1.6041782,-4.0666065,-2.4769862,-3.1804466
78,-4.9483356,-1.2156183,6.623723,-2.9047828,-6.698794,-1.3790443,0.9218209,3.5498013,-7.0927825,-3.679226,-5.880819,15.3656435,1.7657294
79,-3.6351366,-2.9309006,-3.2732282,0.16837656,7.556816,2.465549,1.24915,1.3843007,1.9964687,-2.7116356,-2.7770514,-3.3140147,-3.7853398
80,-0.6925547,1.4234843,1.5385414,1.5297508,-5.3102064,0.80678475,16.711372,-8.718617,-3.0924847,-2.7491188,-5.6177816,-5.133703,-5.6565304
81,-0.64450693,1.4900504,2.1244025,0.46111375,-4.7371416,0.3159659,11.183882,-6.0437155,-3.843526,-1.7770422,-4.5039454,-2.3791108,-3.1665845
82,-2.6683974,-2.542075,-3.4908192,1.0275364,3.2231572,6.0815907,0.40108472,-0.27575326,1.7683654,-2.5650477,-1.9438905,-2.3592882,-3.0864048
83,-3.6543775,-3.7055511,-4.886241,8.655001,3.7065105,2.971065,-0.9612849,-1.722127,4.1027822,-5.4407,-3.2574205,-4.21187,-3.9633117
84,-0.5970205,1.5358882,1.7346213,0.4784469,-4.3398175,0.49811363,10.588974,-5.7346964,-3.2527974,-1.6937548,-4.280361,-2.772056,-3.2115908
85,-2.6711984,-2.3160038,-2.9160953,0.2921986,7.761388,1.4340413,-0.9627274,1.8208852,0.1674788,-2.9551153,-2.704221,-1.9326036,-3.175132
86,-0.3932178,1.2904842,1.37184,0.6072097,-4.0413055,0.43885195,9.876493,-5.7144895,-3.1770372,-1.8755071,-4.2287793,-2.8753126,-2.9846795
87,-1.5129693,1.9141417,3.5691595,0.63854265,-7.199458,0.2402904,18.249899,-8.9947815,-5.6375947,-2.666616,-6.846395,-3.3012516,-4.5800533
88,-6.784708,-5.5633497,-6.644022,2.4719858,12.749931,4.6176233,2.7885728,0.9498778,5.479997,-6.0415916,-5.5363913,-6.050759,-6.723704
89,-1.4270462,1.244398,3.6776052,-0.8296291,-4.9427996,-0.35487247,10.253622,-4.9353065,-5.288546,-1.8363018,-4.9414096,-0.113862514,-1.8799626
90,-4.5841684,-4.4862614,-6.494244,2.3210082,5.671764,11.182454,0.070206404,-0.013908625,3.7209046,-5.483406,-3.709121,-4.258868,-5.8566275
91,-5.556472,-0.32101297,6.0061393,-2.9588327,-6.5381618,-1.7069063,-0.5871581,16.132816,-5.2649016,-0.93925035,-4.020186,5.9557757,1.5455401
92,-3.4547315,-2.7879195,-3.320373,0.97472143,7.0663176,2.122212,1.6313399,0.6496254,2.126935,-2.9592288,-2.8688946,-3.0080953,-3.53401
93,-3.9585257,-3.5209794,-4.6863956,1.1779225,10.535439,2.463408,-0.7465096,2.232381,1.1973317,-4.4359436,-3.8560853,-3.0041482,-4.532031
94,-1.48033,1.2962775,3.1568313,-0.25598186,-5.20304,0.32296407,12.66741,-5.902478,-4.9769707,-1.4175581,-4.8344297,-1.5839741,-2.8163345
95,-4.201393,-4.096675,-5.854106,1.9215479,5.4564934,9.970942,0.123484135,0.061099052,3.0882125,-4.7488775,-3.3514085,-3.7118764,-5.2479725
96,-5.8907237,-4.595274,-5.599861,3.0556571,8.859442,3.9917235,2.5121956,0.21717763,6.46785,-5.90861,-4.737046,-5.3290052,-5.335725
97,-1.07249,1.0601071,2.7788303,-0.4877385,-4.229811,-0.21825433,8.728106,-4.3607483,-4.137269,-1.5812176,-4.2175803,-0.40092075,-1.7124639
98,-0.81393075,2.1557684,2.552094,0.9614816,-6.6414614,0.7215011,16.236477,-8.936911,-5.173697,-2.7389565,-6.5504622,-4.3211308,-4.930539
99,-5.7644734,-0.55311775,6.982618,-2.9655042,-7.0785956,-1.7012331,-0.6076292,14.350487,-6.235464,-1.8129239,-4.4237328,8.91607,1.8098261
100,-6.57786,-5.3124075,-6.5719795,2.4807553,13.075198,4.28874,2.5352874,2.1113477,4.3179493,-5.9457383,-5.810492,-5.431835,-6.885313
101,-7.014512,-0.35731292,7.8889904,-3.503666,-8.105134,-1.9459558,-0.812107,19.874409,-6.5329337,-1.4725822,-4.8842945,7.3607645,1.9554795
102,-2.8907576,-2.4467397,-2.816772,1.2689021,5.8009186,2.0580146,1.2583776,0.29721212,1.9717046,-2.58443,-2.364278,-2.5836756,-2.9390223
103,-0.56149197,1.8833659,1.5096189,1.1055026,-5.4990563,0.74840474,12.4560175,-7.3124304,-3.318593,-2.020181,-5.0022182,-4.048963,-4.587532
104,0.26439202,-0.023054957,-0.645653,0.75872725,-2.9914734,-1.817703,-3.3557808,-1.6722049,-3.314176,-0.7334206,4.4182916,6.0978937,-0.8792793
105,-4.1320124,-3.3140054,-3.9927733,1.1744381,7.9357414,2.6295352,1.7090439,1.084501,2.8298705,-3.6430352,-3.500557,-3.4947658,-4.1670465
106,-2.6507845,-0.7131598,3.832127,-2.0749521,-3.6641264,-1.0506189,2.0063643,1.1737341,-4.297948,-2.3897314,-3.6493196,8.0851145,0.87270296
107,-4.6656003,-3.8368053,-4.468195,1.6136097,8.829475,3.1294246,1.768136,0.65101963,3.7661586,-4.1473117,-3.7507863,-4.149055,-4.6143155
108,-3.6687493,-3.2250679,-3.920601,0.9167641,8.018888,3.1642637,1.584713,1.0516882,2.2422051,-3.3208723,-3.3522,-3.3228536,-4.1979904
109,-4.040702,-1.4890027,4.3189874,-1.9133974,-4.7638574,-0.3654511,-0.88905823,3.0890906,-4.715127,-2.4415464,-3.828634,12.685819,1.1398642
110,-1.2208824,0.7831803,0.9879942,1.1300213,-3.2001767,1.5258094,12.311361,-7.1145525,-3.0731065,-3.581556,-5.748091,-3.4291103,-4.0131083
111,0.7300139,-0.4169808,-2.037866,0.31290686,-3.6613805,-2.5881786,-4.429762,-1.9219358,-3.9283614,0.21403384,9.768573,4.143405,-1.9229149
112,-3.8095622,-3.4263878,-4.5876985,1.0647362,10.494532,2.436061,-0.9009236,2.0084443,1.002305,-4.3687053,-3.7657547,-2.949547,-4.4877462
113,-4.49056,-3.7007065,-4.448294,2.0423172,8.045879,3.203876,1.759308,0.38930696,4.245286,-4.155902,-3.50354,-4.049642,-4.5199194
114,-6.684786,-0.563993,6.6968207,-3.3871558,-7.242543,-1.5663731,-1.0606922,18.88762,-6.159959,-1.4048927,-4.760543,7.7208085,1.5440965
115,0.59543794,-0.45349252,-1.8171301,0.89375865,-2.9470882,-2.0431738,-3.7111354,-1.6380153,-2.7985363,-0.14104223,8.370886,2.929494,-1.8604531
116,-5.0837445,-4.1322594,-5.048258,3.2554421,8.415005,3.8628292,1.7745143,0.0026530623,4.9191275,-4.910981,-3.8077886,-4.579332,-4.8147182
117,-4.3465605,-3.4352522,-3.9280412,0.7779454,8.747997,2.8474689,1.8010348,1.5379214,2.3141823,-3.4892616,-3.7186103,-3.5149755,-4.36577
118,-5.458335,-4.2705755,-5.3766823,1.4677675,10.95281,4.306291,2.1492634,2.0792217,3.0069933,-4.9951243,-5.1147137,-4.323869,-5.8541164
119,-5.0218096,-0.69855106,5.8768663,-2.5219264,-6.064758,-1.3912959,-0.69189334,11.54348,-5.4000406,-1.6904571,-3.843861,8.61906,1.7669904
120,-3.685639,-2.9350185,-3.8236852,0.20566094,9.58526,2.0532928,-0.604909,2.785575,0.2950962,-3.6554298,-3.6588297,-2.4170866,-4.0036016
121,-4.16574,-4.0870814,-5.7835646,1.8680292,5.107148,10.165415,-0.12830329,0.081683695,2.8298926,-4.6795073,-3.2338948,-3.641858,-5.2075496
122,-2.4925876,-2.3248456,-3.0319529,0.51804286,7.2153416,1.5626692,-0.81034213,1.2970958,0.5255196,-2.9669943,-2.54626,-1.9140422,-3.0121098
123,0.28421667,-0.50845444,-1.7891304,0.90316033,-3.24369,-2.2209163,-3.9060934,-1.7720284,-3.5504599,-0.2501359,9.153154,3.3346958,-1.833014
124,-4.5208564,-3.6561658,-4.3736787,1.4100806,8.866233,3.0433397,1.6736733,1.0441308,3.3124309,-3.9088879,-3.7419126,-3.877326,-4.6816845
125,-3.2402236,-1.3894649,3.4496965,-1.365362,-3.8677688,-0.63988256,0.055414915,1.6991655,-3.9872985,-2.5656466,-3.654634,10.491059,1.0024358
126,-1.352911,1.3418746,2.0783868,0.81496906,-5.132016,0.69670665,18.249235,-7.95628,-3.7978702,-2.694751,-5.6465974,-3.9389374,-4.780272
127,-3.9823008,-3.5324106,-4.5971384,1.3175142,7.2139406,5.5854006,1.4214437,0.30224007,2.6995063,-3.9053993,-3.4569874,-3.5229888,-4.5089407
128,-4.1760855,-3.6130018,-4.3649907,3.8489828,7.738078,2.919807,0.9749577,0.8058857,2.9924974,-4.230936,-3.057224,-3.560133,-4.2926807
129,-4.20344,-3.4064426,-4.007431,1.2717875,8.659365,2.7945094,1.7539206,0.7588721,2.6477156,-3.5826554,-3.4810164,-3.7000055,-4.433962
130,-3.3450942,-3.0424316,-3.375073,1.0964458,7.297083,2.4551654,1.1352574,0.7461662,1.9315987,-2.9030223,-2.8137965,-2.9759886,-3.6582942
131,-5.22762,-4.3381634,-5.5401483,2.030443,10.018941,4.4839416,2.1845183,0.97849876,4.248864,-5.2400293,-4.850522,-4.671011,-5.6182714
132,-0.6855054,1.7601483,1.7667072,1.4841309,-5.9613743,0.7955663,17.264275,-9.0155945,-3.7750733,-2.6354368,-5.8961134,-5.120045,-5.693774
133,-2.9029648,-2.8468018,-3.7165518,0.3727281,8.33144,2.6074238,-1.2361999,1.6788923,0.49953786,-3.7091522,-3.0738306,-2.17442,-3.6964746
134,-2.0948002,1.5458813,5.309691,-1.1036496,-7.088674,-0.6801243,15.453491,-7.030156,-7.126528,-2.897869,-7.476994,0.32216358,-2.4368653
135,-5.195535,-5.0590115,-6.8703685,2.23613,6.71474,11.739161,0.91907847,-0.40869904,3.6428866,-5.1313734,-3.8219593,-4.585431,-6.194379
136,-3.108042,-3.0372505,-3.859848,0.12770009,9.8598995,1.7574341,-1.7600732,2.2196145,-0.03741333,-3.7874308,-3.5103035,-2.2865145,-3.8849216
137,-4.684356,-3.956096,-4.7186627,1.9257544,8.204617,3.859312,1.7090788,0.21038866,4.5857573,-4.3670707,-3.7714334,-4.32061,-4.677394
138,-4.181754,-3.472227,-3.9630213,4.1871653,3.2801526,4.590254,4.126759,-3.5077012,6.4866467,-5.3421297,-3.736115,-5.210882,-4.0979404
139,-2.9439888,1.8243119,5.121213,-0.9059069,-7.9487557,0.39055347,21.032421,-8.917191,-7.955286,-2.2996516,-7.638333,-1.7788556,-4.0427465
140,-4.0231366,-3.3965075,-4.0305614,1.9865777,7.335145,3.0399122,1.4460205,0.24399287,3.6831455,-3.7306461,-3.2080622,-3.690115,-4.012173
141,-4.0871096,-3.3865428,-4.0189047,0.9780061,8.356872,2.9294014,2.7012029,0.682778,2.524695,-3.7062633,-3.8932931,-3.6938484,-4.4662337
142,-5.238551,-4.245905,-5.009777,2.2193916,8.662004,3.9734817,1.9249976,0.2823956,5.1728363,-4.8463497,-4.104083,-4.656348,-4.9776483
143,-2.8426178,-2.5494432,-3.2442377,0.029019892,8.648169,1.3943534,-1.2934232,2.2108488,-0.106700584,-3.2592883,-3.128895,-1.9035249,-3.3367152
144,-6.758627,-0.51510906,6.6774907,-3.2692268,-7.1872883,-1.5388227,-1.0376291,18.82967,-6.1081123,-1.4879347,-4.7605495,7.5532336,1.5185485
145,-3.9793649,-3.8282459,-5.04039,1.6447154,5.251449,8.343939,0.7296909,-0.22517127,2.950604,-3.835877,-2.8521514,-3.5027058,-4.585378
146,-3.9668348,-3.4101853,-4.3475227,4.5105443,6.6696897,2.8036609,1.1115634,-0.09043425,3.309455,-4.164747,-2.680489,-3.565051,-3.9341729
147,-4.0542054,-3.4565268,-4.1086764,2.455282,7.1459703,3.1440701,1.2665172,0.24446273,3.9126189,-3.866574,-3.0522661,-3.8126616,-4.1296716
148,-3.5002751,-3.1327326,-3.8488064,0.7147429,7.1666493,3.5434048,1.525382,0.246826,2.3046956,-3.1262908,-3.002746,-3.2620559,-3.9276156
149,-3.926453,-3.5414753,-4.6003304,1.6173735,6.965803,5.834392,1.1262133,0.24054885,2.961657,-3.8385568,-3.2078257,-3.626954,-4.601633
150,-2.0877132,1.4013518,4.2955685,-0.93036205,-6.0822215,-0.15276718,16.285923,-6.6438017,-6.135545,-2.2619987,-6.339195,-0.9946513,-2.8816943
151,-2.089458,-2.1567752,-2.8120787,0.0922966,7.0434713,1.2832109,-1.3878529,1.5410128,-0.2618162,-2.7054906,-2.544093,-1.674201,-2.798864
152,-2.3844063,1.5996714,4.355077,-0.7281139,-6.4953156,0.20846915,17.747488,-7.3518524,-6.3588996,-2.095679,-6.361598,-1.4952389,-3.3577328
153,-3.0549889,-2.7347257,-3.0649617,1.0381566,6.3913507,2.5204253,0.9929559,0.6416092,1.7638416,-2.6015646,-2.3831239,-2.620907,-3.3409982
154,-1.8229744,1.8904451,4.8531823,-0.6334637,-7.122122,-0.37896776,15.227874,-7.655151,-7.0956492,-2.7782345,-7.290622,-0.8262787,-2.946464
155,-3.7199354,-3.4722333,-4.895365,1.6132404,4.8618107,8.073169,0.8317932,-0.29532242,2.7332265,-3.6311853,-2.744145,-3.3093872,-4.3874063
156,-5.900568,-0.5652423,5.7489643,-2.908868,-6.0891943,-1.319576,-1.0501088,16.603844,-5.0561757,-1.2741097,-4.0499163,6.1015253,1.2845454
157,-4.673019,-3.942274,-4.6357183,2.9043617,9.071855,3.0815394,1.5720296,0.542768,3.195633,-4.3116693,-3.5353816,-4.021682,-4.7272577
158,-0.9604522,0.57479805,1.1156983,0.5095469,-2.8651416,1.2493931,10.650897,-4.937872,-2.3396494,-1.3454963,-3.4277494,-2.7313356,-3.1304731
159,0.52073836,-1.1333536,-2.995751,2.2299824,-4.439999,-3.1566195,-6.062809,-3.1238182,-4.5901995,-0.6645274,13.713925,4.403266,-3.0670986
160,-3.553462,-3.5301719,-4.69016,1.678788,4.850437,7.6554236,0.5517129,-0.15876073,2.6240306,-3.5516822,-2.6399598,-3.1975188,-4.2001457
161,1.5094318,1.6129029,-1.3821431,0.33603752,-5.643492,-3.6156642,-3.7153153,-2.2651582,-5.3814335,9.674017,0.86234355,-0.21185958,0.09294817
162,-4.116948,-3.4739027,-4.022954,1.3731678,8.21414,2.9354532,1.6247883,0.5771232,3.0885866,-3.587071,-3.2597013,-3.795807,-4.2979836
163,-3.9218907,-3.357434,-3.7260618,0.20217705,9.5468025,2.7042143,1.3755968,1.4683759,1.0412564,-2.788678,-3.205447,-3.2783108,-4.322894
164,-1.8831959,1.4528117,3.8160381,-0.13714886,-5.996431,0.30803752,16.069883,-7.417512,-5.6022077,-1.8349321,-5.6938276,-2.181979,-3.430722
165,-3.419692,-3.5410469,-4.924575,2.3994823,4.777116,7.98051,0.044196308,-0.46034163,3.3418322,-4.2636642,-2.8181407,-3.415033,-4.407072
