,0,1,2,3,4,5,6,7,8,9,10,11,12
18,-0.2396273,0.018932018,4.1551967,-3.3282988,-3.8825054,-3.7436657,-0.10724685,-1.06393,-3.7552395,-0.89583635,-1.358505,0.9894539,1.4526154
19,-0.25817373,-0.19631799,3.4549,-3.6131637,-3.4940853,-3.7386787,-0.6890907,-1.0592217,-4.3359556,-1.3119179,-1.9814672,0.94497555,1.0080944
20,-0.08638384,-0.39900056,2.6944659,-3.8241506,-3.215088,-3.601818,-0.45231295,-1.396666,-4.813295,-1.5757952,-2.7599075,0.00672644,0.5874889
21,-0.47756878,-0.363311,3.203496,-3.5810637,-3.2336478,-3.8436253,-0.85307896,-0.6073503,-4.296968,-1.5331185,-2.1251233,1.39293,0.8443216
22,-0.07303721,0.15024659,4.221282,-3.5425541,-4.1469965,-3.911465,0.17379043,-0.8684663,-3.8875346,-0.6654943,-1.5135229,0.9400999,1.5737944
23,-3.6185694,-3.6616883,-2.9190176,6.46938,1.6528579,-1.2781057,-1.8654027,-1.0249379,-2.7053144,-4.855604,-3.519708,-0.62689257,-2.7186635
24,-3.655752,-3.7119472,-3.080259,6.6861467,1.7929716,-1.0089405,-1.9543853,-1.0008473,-2.6472483,-4.945731,-3.6208813,-0.76692826,-2.8320823
25,-3.2090523,-3.1272125,-2.6040375,5.7477107,0.849555,-0.7185226,-1.8289737,-0.99713814,-2.6347222,-4.4650807,-3.6625707,-0.8920484,-2.5652575
26,-4.006659,-3.9954162,-3.3202398,7.4874268,1.8973672,-0.6929763,-2.3609014,-1.0880426,-2.6214936,-5.448973,-3.8869176,-1.015555,-3.113171
27,-3.643927,-3.5634458,-3.2112038,6.793251,1.4750817,-0.49989215,-1.9892696,-0.7858084,-2.504236,-4.8676147,-3.755772,-1.1230063,-2.931897
28,-3.5650368,-3.5829332,-3.1114893,6.8337393,1.4307498,-0.8337811,-1.9588153,-0.84928644,-2.8850653,-4.8825393,-4.1123548,-0.8270435,-2.830481
29,-3.588269,-2.9791346,-2.3947558,5.267329,0.98168075,-0.3720105,-2.3919811,-0.7112754,-0.88034797,-4.438992,-3.053241,-1.1556445,-2.560293
30,-3.4617035,-3.3351042,-2.638551,6.255564,0.8842865,-0.99826646,-1.6951946,-0.8474459,-2.7682307,-4.6223865,-3.8048959,-0.71170974,-2.566206
31,-3.28713,-3.2395003,-2.6169467,5.1901383,1.1728964,-1.8748747,-1.2931725,-0.5293339,-3.0791147,-4.3726063,-3.4582229,-0.48498714,-2.4463544
32,-3.5991626,-3.5042348,-2.9809227,5.9989996,1.8240625,-1.089501,-2.0003352,-1.0211414,-2.1756272,-4.7561398,-3.1343493,-0.89207745,-2.7934296
33,-3.813231,-3.7665234,-2.8975363,6.986499,1.4996341,-1.0841476,-2.0710158,-1.1116524,-2.6940916,-5.09848,-3.833402,-0.6990682,-2.799786
34,-3.7162335,-3.6996427,-2.934894,6.902004,1.5517457,-1.0312206,-2.0158362,-1.1211575,-2.7940476,-5.0077343,-3.834118,-0.69535726,-2.7743537
35,-3.6686466,-3.0706298,-2.797667,5.7769103,1.1151154,0.4614206,-2.6333919,-0.7530376,-1.1263307,-4.667165,-3.1043983,-1.673333,-2.923245
36,-3.4032862,-3.0280771,-3.3403068,4.6634235,1.7455822,1.4968022,-2.4628909,-1.0651771,-1.5864056,-4.646851,-3.639391,-1.8083283,-2.9803789
37,-3.6631172,-3.7048209,-3.271781,6.986274,1.7906735,-0.6682698,-2.0504158,-1.0358906,-2.622698,-4.982294,-3.7802615,-1.0104027,-2.9526935
38,-3.2032692,-2.9605875,-2.5362988,4.9275007,0.92438513,-0.5541433,-1.952883,-0.94837886,-1.9421759,-4.311297,-3.4543035,-0.9362032,-2.5203567
39,-3.6802862,-3.747938,-2.9092636,6.8846073,1.5949632,-1.3427236,-1.8987521,-1.3127576,-2.9542038,-5.0220137,-3.7586024,-0.45746854,-2.7365842
40,-3.7006733,-3.7001777,-3.08807,6.3306212,1.9176401,-1.1690782,-2.2218473,-1.0883013,-2.5493665,-4.987894,-3.3845088,-0.9251577,-2.917856
41,-3.6457918,-4.0481234,-5.08031,1.780683,4.2067676,-0.55279213,-1.6699564,-1.1406518,-2.4507282,-5.289211,-3.7992463,-3.0448418,-3.88397
42,-3.8122938,-3.7717812,-3.2481267,7.2308874,1.5771499,-0.7255435,-2.128816,-0.9200774,-2.7707462,-5.2119894,-4.1441393,-1.0161896,-3.0047593
43,-3.9399607,-3.9219894,-3.0832098,7.2960625,1.645682,-1.1101223,-1.9944235,-1.1962781,-2.86391,-5.3113165,-4.0607266,-0.7515335,-2.9126375
44,-3.3350213,-3.338793,-3.2132928,5.4254327,1.5879145,-0.67526245,-1.9757873,-0.71950936,-2.5069222,-4.614985,-3.9453256,-1.1498475,-2.8756483
45,-3.6184068,-3.324543,-3.554463,4.771688,1.8160747,1.3088701,-2.4496682,-1.5233673,-1.4641186,-4.905682,-3.5546803,-1.9318824,-3.204274
46,-3.5559187,-3.4966762,-3.0735807,5.8293934,1.55539,-0.59318554,-1.9698223,-1.2276574,-2.4382803,-4.879349,-3.4541583,-1.203312,-2.9002864
47,-3.1390069,-3.1228285,-2.9029891,5.038667,1.1992005,-0.5878667,-1.8605309,-1.0476174,-2.4627836,-4.466013,-3.658366,-1.2035278,-2.7000601
48,-3.913558,-3.531933,-3.340173,5.999556,2.1273856,0.24737775,-2.5685914,-1.14113,-1.629712,-4.9885855,-3.2614172,-1.2804433,-3.1534216
49,-3.350219,-3.3513165,-2.8919158,6.0659537,1.3547302,-0.96201575,-1.9441388,-0.97169507,-2.566483,-4.618743,-3.79744,-0.8444865,-2.7065437
50,-3.1234498,-2.7978513,-2.6720726,2.7399325,0.60110354,0.47530344,-1.7957246,-1.1502535,-0.84871066,-4.2486086,-3.4701853,-1.6053241,-2.5447423
51,-3.6467695,-3.3514936,-3.8320415,4.635091,2.3881562,0.75986224,-2.1783104,-1.3173134,-1.9160663,-4.972471,-3.7098694,-2.2829597,-3.341443
52,-3.3831236,-3.5046608,-2.942668,6.0558033,1.4876676,-1.1630086,-1.8787407,-1.0374302,-2.8015718,-4.719532,-3.6692014,-0.84064984,-2.7482219
53,-3.6528597,-3.1939666,-3.150921,5.610259,1.6503091,0.1058611,-2.45175,-0.9165591,-1.2355283,-4.6995745,-3.308701,-1.4183547,-3.0014668
54,-2.9391177,-3.2421951,-2.7201061,5.2114944,1.1210995,-1.7883568,-1.4082284,-1.0338043,-3.473131,-4.364143,-3.7942617,-0.8231705,-2.4960005
55,-3.6963663,-3.4330213,-3.0228302,6.5490746,1.3426584,0.088089816,-2.4942567,-0.90080583,-1.9968352,-4.8921394,-3.4249134,-1.4456593,-3.0212097
56,-3.5311835,-3.5496874,-3.1599884,6.726901,1.4547752,-0.8606485,-1.8185664,-0.83188933,-2.847395,-4.837384,-4.040068,-0.8322556,-2.8280914
57,-3.647755,-3.6555169,-2.8457093,6.651338,1.3961529,-1.2395521,-1.8634331,-0.93987733,-2.7911937,-4.92021,-3.7798848,-0.52729815,-2.676553
58,-3.5469935,-3.560721,-2.949883,6.5272894,1.4543184,-1.0757037,-1.7529843,-0.9391834,-2.7750385,-4.7560306,-3.7748003,-0.65250325,-2.687204
59,-3.8351543,-3.6580293,-3.154951,7.0753975,1.6794329,-0.2037122,-2.4466455,-0.98408616,-2.2046406,-5.055,-3.4719687,-1.2977746,-3.0455246
60,-3.5047078,-3.544936,-2.7500405,5.876663,1.6534312,-1.5901214,-2.1850672,-1.0181478,-2.6117947,-4.802364,-3.535573,-0.6241057,-2.6907086
61,-3.37112,-3.4121342,-2.7352667,6.390272,1.0547436,-1.3786197,-1.6579094,-0.9426183,-3.247306,-4.592946,-4.2301774,-0.36908394,-2.5253477
62,-2.9776125,-3.0647511,-2.3625634,5.002331,0.6610384,-1.8025247,-1.2071949,-0.74059594,-3.3103733,-4.202334,-3.5901484,-0.56218654,-2.2670517
63,-3.7724276,-3.7205644,-3.0392847,6.938516,1.5230517,-0.79887086,-2.1221304,-0.9005112,-2.5908537,-5.055326,-3.7690606,-0.85881203,-2.8724809
64,-4.1769032,-4.1362014,-3.3599198,7.8454704,1.8164796,-0.7221446,-2.5157309,-1.0019337,-2.7890196,-5.7480497,-4.2168765,-1.044868,-3.2214274
65,-3.7534492,-3.759374,-2.7828834,6.945227,1.4178272,-1.3129851,-2.0708637,-1.1381179,-3.0063853,-5.1045394,-4.046508,-0.42713335,-2.6906974
66,-3.7210786,-2.8334665,-2.47642,4.7310133,0.88278586,0.4444132,-2.6914127,-0.6042346,-0.045772232,-4.5220375,-2.8837242,-1.6457261,-2.720196
67,-2.3485599,-2.2647772,-2.5451162,2.4432075,0.91057086,0.92861843,-1.0576065,-1.1114113,-1.9843496,-3.5533786,-3.0779748,-1.7919964,-2.1436198
68,-3.9276905,-3.961368,-3.2232003,7.3811812,1.849169,-0.9032859,-2.261777,-1.174331,-2.7548876,-5.3447824,-3.9277296,-0.84288675,-3.0279384
69,-3.579432,-3.535555,-2.8793046,6.568893,1.261974,-1.1271571,-1.8468823,-0.76773214,-2.8446765,-4.8471403,-3.9084167,-0.641803,-2.6931818
70,-3.5922666,-3.5549095,-2.838218,6.3517995,1.6075459,-0.9601595,-2.2234876,-0.96482205,-2.5773675,-4.760409,-3.539004,-0.5825664,-2.7290428
71,-3.6395047,-3.6220663,-3.2966177,6.1754513,2.0150561,-0.5093425,-2.2871234,-0.9579672,-2.2095625,-4.8423266,-3.4152753,-1.0032829,-3.0070825
72,-3.5461028,-3.5142505,-3.1341593,6.7157154,1.3274375,-0.7635996,-1.9121262,-0.699966,-2.8397045,-4.834651,-4.1752973,-0.89499927,-2.819576
73,-3.8378003,-3.7945695,-3.1798012,7.157881,1.8257408,-0.530863,-2.3265343,-1.0269375,-2.471891,-5.1793137,-3.6880264,-1.0454319,-3.0035071
74,-3.2651505,-2.997596,-3.4685163,4.575019,1.7127047,1.429374,-2.14873,-1.179274,-1.6535553,-4.580425,-3.7542942,-1.9278741,-2.9877512
75,-3.3413725,-3.0175674,-2.5164542,5.045618,1.2373918,-0.71547985,-2.290746,-0.9356357,-1.669628,-4.384177,-3.3810031,-0.73706156,-2.5518863
76,-4.032511,-4.040219,-3.30801,7.5296764,1.844927,-0.85704017,-2.2417905,-1.0859551,-2.7033813,-5.478325,-3.9841504,-0.9527352,-3.0912082
77,-3.2871525,-3.421242,-3.3349316,5.6285214,1.6861501,-1.0999444,-1.592345,-0.6146058,-3.0100486,-4.6952353,-3.8109667,-1.1875669,-2.9006746
78,-1.9884744,-2.1161094,-2.3350415,-0.7371417,0.85295683,0.04538314,0.6394767,-1.3224708,-1.8692085,-3.0731556,-2.4775255,-2.2136064,-1.7386439
79,-3.638668,-3.6716812,-3.0459883,6.7666864,1.5803107,-1.0764744,-1.9015018,-1.0632181,-2.80065,-4.9340076,-3.8011577,-0.698245,-2.7976584
80,-3.962658,-3.8892567,-3.1258445,7.314273,1.6887494,-0.88153243,-2.1782842,-1.1233082,-2.6262317,-5.331082,-3.9467928,-0.91630393,-2.9608088
81,-3.4395182,-3.442965,-2.8259928,6.4631786,1.2274512,-1.018964,-1.7636963,-1.0534973,-2.892093,-4.6597185,-3.8898988,-0.67938083,-2.6432238
82,-3.7496397,-3.5250266,-3.4404414,6.048036,2.3019454,0.1077413,-2.4797049,-1.1482086,-2.0222938,-4.9701505,-3.416189,-1.4284585,-3.1749847
83,-3.8509834,-3.875226,-2.9463975,7.2384195,1.5841658,-1.1583112,-2.1877599,-1.1869301,-2.9445133,-5.260342,-4.122623,-0.6370397,-2.8424819
84,-3.7353404,-3.7015612,-2.8877444,6.811384,1.5082202,-1.0700743,-2.0246701,-1.076282,-2.671381,-5.0124025,-3.690998,-0.6470968,-2.7458522
85,-3.5479,-3.5963745,-2.8715818,6.539779,1.5073253,-1.3728981,-1.5781486,-1.2019954,-2.935976,-4.7813272,-3.7490108,-0.5305035,-2.6452737
86,-3.8328862,-3.8633232,-3.1133041,7.17212,1.7604901,-0.9173448,-2.2302616,-1.0421445,-2.7433252,-5.236035,-3.8545637,-0.7558905,-2.9377344
87,-3.6246185,-3.621703,-3.058214,7.0305257,1.3026599,-0.9775798,-2.0445871,-0.8835472,-3.0968916,-5.0221696,-4.4568863,-0.77712715,-2.8398135
88,-3.6604192,-3.6497703,-3.2911696,6.8421144,1.7781553,-0.59286314,-1.8241884,-1.0954108,-2.435557,-4.8822675,-3.520802,-1.1231034,-2.9603066
89,-3.7388673,-3.7271512,-3.1232438,6.9577565,1.6622697,-0.8263292,-2.0500705,-0.8900481,-2.6202092,-5.072046,-3.7913828,-0.8367126,-2.884913
90,-4.1713457,-4.096448,-3.5224376,7.754859,2.0194192,-0.5646143,-2.3318563,-1.1655215,-2.600062,-5.665331,-3.814101,-1.1728905,-3.3026912
91,-3.3476233,-3.2646763,-2.831932,6.1067014,1.0146326,-1.1415925,-1.4301987,-0.64810634,-2.9759262,-4.533022,-3.97866,-0.738379,-2.5806255
92,-3.230607,-3.2739625,-2.7840462,5.9040656,1.170445,-1.1680495,-1.6966164,-0.8854828,-3.0032992,-4.5049734,-3.7923799,-0.80620897,-2.5957513
93,-3.5836418,-3.563304,-2.8530765,6.6887107,1.3925847,-0.96064883,-2.0775392,-1.0264766,-2.718388,-4.829256,-3.8591015,-0.7255413,-2.7217255
94,-2.9752638,-3.0200841,-2.6238759,4.3745017,0.9827495,-1.1950353,-1.542656,-0.93910664,-2.953152,-4.33314,-3.9021673,-0.9592014,-2.4695776
95,-3.683899,-3.5857422,-2.8928282,6.7470274,1.5167686,-0.9263925,-1.9976934,-1.1198872,-2.5659106,-4.899231,-3.6805289,-0.79070735,-2.7506566
96,-3.9004211,-3.690646,-3.2138672,7.2295084,1.5314611,-0.23648421,-2.443458,-0.8524638,-2.425156,-5.20468,-3.816476,-1.282189,-3.0994277
97,-3.8196416,-3.8686972,-3.2229621,7.1982017,1.8831092,-0.8780737,-2.1765056,-1.2158747,-2.6273184,-5.1492004,-3.635257,-0.87941134,-2.9749193
98,-3.689255,-3.6842084,-3.0357301,6.8117433,1.744271,-0.8283977,-2.1736104,-1.1508721,-2.6423707,-4.9624586,-3.5942452,-0.8293132,-2.8519325
99,-3.6997714,-3.7436686,-3.035575,6.9880977,1.6679627,-0.9539619,-2.0911264,-1.1344517,-2.784104,-5.037111,-3.8895526,-0.7512036,-2.8347702
100,-3.6107483,-3.6457808,-3.0148683,6.7661996,1.4598906,-1.1483814,-1.7636478,-1.0166098,-2.9374304,-4.8911557,-4.0378656,-0.63539565,-2.749436
101,-3.7373126,-3.7970276,-3.2304897,7.013878,1.9330353,-0.7229018,-2.0927873,-1.1301755,-2.5023496,-5.0385528,-3.5480902,-0.9396474,-2.9536037
102,-3.1889157,-3.286727,-3.020846,4.2245126,1.6240249,-1.6275965,-0.9548241,-1.0101931,-3.189449,-4.4424253,-3.385143,-1.1658429,-2.631714
103,-3.3401346,-3.2494583,-2.9748876,5.8396177,1.3063991,-0.2791925,-2.0901914,-0.887702,-2.3333843,-4.579324,-3.5708535,-1.0787723,-2.7994153
104,-3.8424118,-3.8320243,-3.1223557,7.1073604,1.7698485,-0.79604447,-2.2288105,-1.0878171,-2.5852606,-5.173238,-3.7975516,-0.8740659,-2.9271193
105,-3.4860225,-2.974899,-2.756886,5.23757,1.233919,0.11083164,-2.4483535,-0.7164386,-0.99710196,-4.4613523,-3.2244475,-1.4012061,-2.7729115
106,-3.9074187,-3.913211,-3.293191,7.357371,1.8357788,-0.71678764,-2.2297149,-1.0629108,-2.6427305,-5.327971,-3.8995435,-1.0088292,-3.0616877
107,-3.8547611,-3.8660243,-3.1535609,7.18217,1.7625824,-0.8338962,-2.1602256,-1.0479531,-2.6317594,-5.209124,-3.8290093,-0.8775377,-2.9453537
108,-3.583277,-3.6111753,-2.933222,6.7807846,1.4058698,-1.1819959,-1.8685542,-1.0232123,-2.986042,-4.8923473,-4.008921,-0.5875618,-2.726801
109,-3.9450452,-3.9461021,-3.2844281,7.373327,1.883246,-0.74310315,-2.262953,-1.1358334,-2.5834646,-5.329035,-3.8061953,-1.0040307,-3.057759
110,-4.002707,-3.9273705,-3.3426416,7.474442,1.9070414,-0.54322207,-2.359806,-1.139785,-2.4855518,-5.3751793,-3.6748538,-1.1356694,-3.1498272
111,-4.0925603,-4.0069914,-3.3851802,7.633179,1.928191,-0.47625273,-2.4930494,-1.0878316,-2.5387144,-5.5647554,-3.8334966,-1.1800975,-3.2177722
112,-3.347089,-3.328097,-2.7818406,5.153852,1.3749796,-1.0757854,-2.1470273,-0.88917255,-2.7768433,-4.644406,-3.727832,-0.8517199,-2.7006283
113,-3.97844,-3.9845881,-3.3512096,7.500889,1.9804324,-0.7717215,-2.3324034,-1.2178172,-2.6553154,-5.3853908,-3.75445,-0.97790873,-3.140476
114,-4.05635,-4.0109935,-3.4725118,7.593279,2.0942595,-0.5350847,-2.3651116,-1.2284149,-2.5292206,-5.4769926,-3.721761,-1.1738702,-3.2506733
115,-3.4370413,-3.425508,-2.677183,6.270341,1.2109722,-1.4665966,-1.6802132,-1.084614,-3.033813,-4.585628,-3.8109455,-0.41446304,-2.5125303
116,-4.0423064,-4.0515532,-3.2853255,7.5643654,1.8384851,-0.87753236,-2.2951498,-1.1192828,-2.7339742,-5.5056562,-4.06549,-0.9345398,-3.0895534
117,-3.8954096,-3.8746758,-3.2033584,7.1669784,1.7454802,-0.9901329,-1.8590807,-1.2314786,-2.7055373,-5.2208204,-3.7129004,-0.83804363,-2.9482834
118,-3.706887,-3.6219535,-2.9813347,6.889114,1.4915298,-0.7369262,-2.1351736,-0.9646906,-2.6622753,-4.9818506,-3.8636684,-0.8680178,-2.84341
119,-3.438037,-3.4238904,-2.516252,6.206614,1.0318712,-1.6074737,-1.4822993,-1.0286032,-3.0810509,-4.576735,-3.9597049,-0.21946347,-2.3905911
120,-3.494239,-3.534839,-2.774082,5.637702,1.6660647,-1.7215359,-1.7291088,-1.0608289,-2.7577105,-4.6433396,-3.266882,-0.607268,-2.6283455
121,-3.8042588,-3.8325346,-3.222092,7.1357293,1.7745613,-0.75568366,-2.1128943,-1.026324,-2.6038191,-5.158443,-3.7977633,-0.9522236,-2.9637861
122,-3.92957,-3.9094815,-3.2967973,7.3300877,1.8752905,-0.67554474,-2.2883325,-1.1315455,-2.5289037,-5.3101683,-3.6663818,-1.0112153,-3.0648248
123,-3.881138,-3.7726698,-3.0944352,7.25793,1.5842932,-0.4948929,-2.4513605,-0.95773774,-2.565607,-5.2159243,-4.003967,-1.0848343,-3.0014114
124,-4.128627,-4.1170816,-3.330979,7.7358737,1.8461393,-0.88314545,-2.29494,-1.1860331,-2.8170633,-5.6022606,-4.149932,-0.9674202,-3.1540031
125,-3.7923434,-3.5305946,-2.9831161,6.63113,1.6595752,-0.39991128,-2.4142108,-1.0116982,-1.8572364,-4.8986063,-3.2496543,-1.1641369,-2.9090898
126,-3.4863174,-3.3906786,-2.5064995,6.165231,1.0849508,-1.4511619,-1.8625399,-1.0164152,-2.687929,-4.612655,-3.7384353,-0.39496365,-2.4563012
127,-3.7332757,-3.7887442,-3.1549177,6.9728637,1.7724291,-0.8737662,-2.0494733,-1.0559928,-2.6615112,-5.0605283,-3.7067933,-0.8151508,-2.8917317
128,-3.629747,-3.696121,-3.0423975,6.683235,1.746882,-1.0858195,-1.9489307,-0.9251809,-2.7803648,-4.949182,-3.7893448,-0.6827075,-2.7894866
129,-3.202725,-3.3766074,-3.043822,3.2873025,1.831513,-1.5421458,-1.3373238,-1.1259943,-3.2218938,-4.604533,-3.6617079,-1.3903677,-2.693299
130,-3.6533413,-3.5227077,-3.334533,6.646222,1.778232,-0.21951582,-2.1610596,-0.8700361,-2.2345107,-4.839624,-3.4353433,-1.2146318,-3.0615745
131,-3.0562692,-3.2552993,-2.6207545,5.28357,1.1137486,-1.8263139,-1.4378424,-1.0556483,-3.4571333,-4.396747,-3.7480726,-0.68575484,-2.4544091
132,-3.375636,-3.3749144,-2.987532,6.477543,1.1092926,-0.98214054,-1.7218052,-0.78529,-3.0348437,-4.6238556,-4.1984878,-0.72961557,-2.7044342
133,-3.420077,-3.4020772,-2.9715025,6.4201837,1.20935,-1.0039566,-1.6530193,-0.7487522,-2.9250593,-4.6751666,-3.9730628,-0.78168654,-2.7022705
134,-2.9540586,-3.1305037,-2.7193046,5.216966,0.852144,-1.4263806,-1.2804102,-0.92941713,-3.3897293,-4.345889,-3.7981396,-1.0028322,-2.4935513
135,-3.4824805,-3.4841099,-2.8239472,6.62146,1.2787201,-0.9699308,-1.9088873,-1.1359122,-2.9058323,-4.782827,-3.9118378,-0.76610917,-2.6878495
136,-4.0536723,-3.9666533,-3.287852,7.5596585,1.8313484,-0.6105323,-2.3554227,-1.1530452,-2.5653417,-5.4682784,-3.8968291,-1.125523,-3.1315856
137,-3.8164883,-3.8138046,-3.0732765,7.104321,1.6212734,-0.9356571,-2.1526117,-1.0127769,-2.7710705,-5.1913238,-3.908054,-0.76590735,-2.8941002
138,-3.9137046,-3.8755012,-3.2378964,7.3131156,1.8635623,-0.60262054,-2.3138173,-1.1198177,-2.5305855,-5.2617383,-3.766816,-1.0526134,-3.0488408
139,-3.8408968,-3.7551992,-3.3928294,7.0966997,2.1325445,-0.42755252,-2.202993,-1.2438862,-2.1814685,-5.0620313,-3.2464075,-1.2268488,-3.1317043
140,-3.5153718,-3.2412095,-3.4445899,5.143526,1.9907566,1.2213955,-2.4335558,-1.1838396,-1.8025429,-4.7521887,-3.6755314,-1.6836843,-3.0439987
141,-3.8076608,-3.8092523,-3.107534,7.1251116,1.554906,-0.9284317,-2.1549718,-0.95580524,-2.8137183,-5.18081,-4.068825,-0.7921579,-2.9075902
142,-3.758441,-3.63345,-2.7640495,6.7918334,1.3534164,-1.1814408,-1.962944,-1.025193,-2.7792547,-5.0323076,-3.8945282,-0.5565732,-2.6927807
143,-3.1219103,-3.3605886,-2.99127,3.4849513,1.8718576,-1.532404,-1.4318193,-1.3739172,-3.333401,-4.510483,-3.5115297,-1.4723078,-2.6621215
144,-3.712395,-3.6928256,-2.9274907,6.7806473,1.493475,-1.1303549,-1.8126925,-1.0931535,-2.743611,-4.9591336,-3.7182148,-0.623633,-2.7476118
145,-3.4847546,-3.4886708,-2.9304042,6.4332294,1.5159485,-1.1804807,-1.761961,-1.1053382,-2.8666818,-4.7048416,-3.6825826,-0.7562876,-2.7023065
146,-2.3830543,-2.8974702,-3.0764415,1.6204469,0.7657943,-1.0055518,-0.60767996,-1.4196514,-3.814584,-4.330847,-4.2708955,-2.413278,-2.5771196
147,-3.6344783,-3.651618,-3.0279248,6.7524514,1.5371603,-0.96114933,-2.1169338,-0.8772839,-2.7345963,-4.9310517,-3.8744526,-0.77933073,-2.816413
148,-3.5284793,-3.5639417,-2.8509467,6.5496354,1.3066347,-1.276553,-1.8538893,-0.8562972,-2.9774866,-4.8056097,-4.0144753,-0.5146582,-2.6606407
149,-3.5965002,-3.5787609,-2.6945252,6.584069,1.2340329,-1.4365531,-1.7323256,-1.1349403,-3.017681,-4.8222656,-3.928945,-0.35710233,-2.5742123
150,-3.6653614,-3.5575175,-3.0242941,6.5207286,1.6174488,-0.51430535,-2.2560852,-1.0399357,-2.2424762,-4.901728,-3.392333,-0.9897222,-2.9152193
151,-3.4160676,-3.4878016,-3.0000563,5.8807883,1.6799847,-0.9948591,-2.012697,-1.1214445,-2.7086935,-4.7018056,-3.448483,-0.9268196,-2.7949076
152,-3.2137456,-2.3049967,-2.6672597,1.0559902,0.6408336,1.1669201,-1.8617029,-0.85743016,1.2291416,-3.9657676,-3.3209999,-2.0863888,-2.4850245
153,-3.2902932,-3.2817616,-2.948075,4.7773666,1.7863184,-1.2039539,-1.9456136,-1.0510372,-2.6263578,-4.5316396,-3.3803787,-1.1310376,-2.735035
154,-3.4328077,-3.3492925,-3.1593585,4.211263,1.5913652,-0.7037894,-1.4212589,-0.9902519,-2.2683015,-4.64384,-3.5409381,-1.4535141,-2.8038907
155,-3.912641,-3.929546,-3.2692435,7.358853,1.8758466,-0.76155937,-2.2809248,-1.0915704,-2.6225436,-5.3112617,-3.7615464,-0.9467568,-3.0596623
156,-4.0845294,-4.0735536,-3.2761414,7.63442,1.796153,-0.82858485,-2.4130883,-1.0059825,-2.7550929,-5.587878,-4.1081667,-0.93973404,-3.1151142
157,-3.9334714,-3.9118128,-3.1127527,7.3314495,1.7034296,-1.0785837,-2.238288,-1.2093844,-2.862669,-5.3255286,-3.9041793,-0.6681785,-2.9643662
